Method,Density,Voronoi,Moran,Local Balance,score_0_0,IB_value,SBLB_value,method
Random,0.1600028285650533,0.8884076057468147,-0.1272350791341975,1.4410694469631855,,,,
Random,-0.1581570225503687,0.9036122890994058,-0.0328907186050104,1.1635535836149071,,,,
Random,-0.0100083541567441,0.2199610250835826,-0.084779051059639,0.4282063639370461,,,,
Random,0.1544903926353246,0.1378004743091124,-0.1215086697780134,0.4597884536510098,,,,
Random,0.0256626892044177,0.1787085896108956,-0.0791483862039553,0.5865929412977184,,,,
Random,0.3502691360292066,0.908678734507872,-0.0813060750844465,56.47841889782136,,,,
Random,-0.4454336833785172,0.4983781253482463,-0.0659647095901922,7.702855844937374,,,,
Random,-0.0146021585233655,0.2995721426729943,-0.0220339364390096,0.6914624498984688,,,,
Random,0.1206252971943133,0.1263403949454965,-0.1176844844812036,2.0194864060112425,,,,
Random,-0.6196564348290652,1.2769001074841164,0.0441777782386677,14.862011767895009,,,,
Random,0.3040693091892993,0.656087667999298,-0.0492759880398321,0.6111880007036331,,,,
Random,0.3155936144582698,0.9019866845069802,-0.0185738524269445,2.9360608393686083,,,,
Random,0.2286160984446106,0.914914061073378,-0.0141225585883742,4.417267836671701,,,,
Random,-0.4988036233981271,0.4128309790972295,-0.0583736615456482,4.552153695830159,,,,
Random,0.3987875158920843,0.8043525910342917,-0.077748264195461,0.7673518984477239,,,,
Random,-0.6168308125757587,0.748900409214417,-0.0178101863786804,1.5684742646829504,,,,
Random,-0.6664011465802844,0.8186928244581502,-0.0083723385352004,2.566991921278221,,,,
Random,-0.5495279034236127,0.1216605395320031,-0.0800332369072274,0.7851284871640618,,,,
Random,-0.4266674099327249,0.1191424938377971,-0.0887867779715272,0.5544559472060399,,,,
Random,-0.277269283581063,0.9748443955963196,-0.0485136878984525,1.89120264513238,,,,
Random,0.3754274973558941,0.151581968360434,-0.1258455732544536,1.2772473008317082,,,,
Random,-0.0471171951937518,0.1389532901092174,-0.1543485457397198,0.5071545689622238,,,,
Random,0.0293320202606825,0.1358742348891627,-0.1995325750332696,0.2837418484215812,,,,
Random,-0.0128100463948968,0.1225387687257303,-0.0707805678112981,0.2111896100782802,,,,
Random,-0.5230009247315903,0.6782221994588198,0.0026707221802833,1.3806815336137477,,,,
Random,-0.6151654463699878,0.239915703641478,-0.0024856136115707,0.5155963250879904,,,,
Random,0.0859945010447878,0.2554525120388868,-0.0260885883903357,0.360783099627308,,,,
Random,-0.7066688939659281,0.3010651114674612,0.1001716904452417,0.6421040523977,,,,
Random,-0.2816019719571126,0.9462254184511492,-0.0566043581911363,0.8034179679528884,,,,
Random,-0.6033286434368459,0.5503939353456908,-0.0812081956307385,5.802257920161997,,,,
Random,-0.307606399247493,0.966331185699732,-0.0627568619591421,3.636127979362232,,,,
Random,-0.526092184382071,0.0728110440507612,0.0099821529047879,0.8042841649420608,,,,
Random,-0.3982629188832022,0.7250445995133924,-0.0131788025830683,0.9754265559911468,,,,
Random,-0.9245616082174216,0.2119907172997706,-0.0138432258744335,0.7089616290667208,,,,
Random,-0.0402552151001667,0.1870140505522427,-0.0252111991960643,0.5429541355545726,,,,
Random,-0.9146970396096218,0.9875912505065542,-0.0463423491728372,1.974790119385392,,,,
Random,-0.0118074887514709,0.1089141726161417,-0.1700176790470373,0.244909779304098,,,,
Random,0.0227884573281923,0.1429277582628456,-0.1524246610992962,0.3475466201917914,,,,
Random,-0.945401375171674,1.6796236339267916,0.001338897383982,1.9199616417182608,,,,
Random,-0.8325252788718548,1.5248658881240351,-0.0037569118859377,2.3271507176276165,,,,
Random,-0.5932538472442583,0.0485849984544076,-0.0075586265553111,1.3033314075027442,,,,
Random,-0.1688493988845977,0.9119040174885672,-0.008838341272744,2.899556435793821,,,,
Random,-0.1578425474628602,0.8461721741684196,-0.0703366916325404,0.6124898707366848,,,,
Random,-0.6769176852124769,0.3849531416675844,0.0526755807170138,0.5374580350016829,,,,
Random,0.1342739654304483,0.4081783430449546,0.0121919470246348,56.210745056764765,,,,
Random,-0.7778121161770662,0.2811259814538953,-0.0023565783594685,0.5326223594848712,,,,
Random,0.2625553755909007,0.9436314683595588,-0.0768521281300421,4.262795368188789,,,,
Random,-0.5655274558301957,1.7043903067363022,-0.0242264497055234,3.0610056714146303,,,,
Random,-1.0,2.1840923892064303,0.0797217925224659,6.43947140551351,,,,
Random,0.2150551888945805,0.1355254123898913,-0.1571086327846356,0.4769646484004075,,,,
Random,-0.6293807459243514,1.0508979859806804,-0.0178966832996746,1.764706399360941,,,,
Random,0.0712247021010962,0.2213079769185726,-0.1136727773771825,0.7836348196439751,,,,
Random,-0.6813887519996346,1.139161032929361,0.0315565537473823,1.310395685824416,,,,
Random,-0.6293914512746457,0.2590641122853909,0.0099150319978186,0.8485160362183464,,,,
Random,0.0319549320309735,0.3285603137362575,-0.0154649337194082,0.5504214279413465,,,,
Random,0.2069944177913018,0.91932609682677,-0.04722069266709,1.052677769573634,,,,
Random,-0.0790760423842818,0.194328363308241,-0.1530911758897318,0.3581440139883723,,,,
Random,-0.5809920663445172,0.4161749092959594,-0.0867423967236091,0.8611713349014306,,,,
Random,-0.4514258475798482,0.5760899337238803,-0.0243585673235843,2.0348990951291426,,,,
Random,-0.2528890478566684,0.932230581995818,-0.131357941452324,0.8341640950937569,,,,
Random,-0.5705977838690246,0.0878860663192552,0.0213773018071055,0.4278859426097632,,,,
Random,-0.5198309413921001,0.3945517932553544,-0.0152270507296289,0.6873564093642138,,,,
Random,0.4341104189612509,0.898415158763452,-0.0449547506094179,0.9750471569084784,,,,
Random,-0.6648666966209887,0.5610202915844494,-0.0511105716920081,1.552894141971844,,,,
Random,-0.6838211752933931,0.5951803542194958,-0.0632530673610816,0.9950473716923752,,,,
Random,-0.679162872519014,1.0960554688962034,-0.0244975032303686,10.07462557661912,,,,
Random,0.2317812821472528,0.9534029140839884,-0.1152617859100851,4.524683297933601,,,,
Random,-0.7559560370078,1.3507091428285614,-0.0307103933781394,2.281151102347345,,,,
Random,0.1508114304477576,0.4331927819447138,-0.0141191445994322,0.428606972607806,,,,
Random,-0.5921014926608489,0.9865873875496516,0.0104059234745185,5.805669709021676,,,,
Random,-0.7245862032097252,0.2390343290600216,0.0889358852173309,0.6375471001137638,,,,
Random,-0.9313311497839692,1.5404891948839523,-0.0133873751654651,1.0928371770723266,,,,
Random,-0.914644344750922,1.0842802573031896,0.0398229023938606,1.033954168325662,,,,
Random,-0.3091613353424662,0.9415356011930416,-0.0702710553739501,9.691019540786154,,,,
Random,-0.622548745917769,0.7263287849106552,-0.0218153983786715,2.359214697210689,,,,
Random,-0.8820861359527779,0.9488465397175316,0.0145072516878536,1.6839699556091303,,,,
Random,0.1577657958784033,0.9534029140839884,-0.1285447037610209,1.2108120178517707,,,,
Random,-0.6481763045535192,0.2238890787974973,0.0332205490652422,0.5469314616595519,,,,
Random,-0.6479425010244046,0.5521964636629727,0.069092171178614,1.3335274193778348,,,,
Random,0.1871230151377799,0.9232867360039788,-0.0328746707259653,0.7891143472440931,,,,
Random,-0.2855591573274395,0.0910954459267603,-0.0628669383317225,0.5093921069182502,,,,
Random,-0.5996662398371537,0.2311869692865594,0.0206353658544175,1.0185425594991084,,,,
Random,-0.6397547338238232,0.3164436814698617,-0.0203806179846794,0.7867141374261659,,,,
Random,0.0717351655213661,0.1355254123898913,-0.2429904924843696,0.3605437097407898,,,,
Random,0.1037871105864916,0.1759807202219898,-0.0873448097847201,0.6457733728767876,,,,
Random,-0.6632872085916013,0.2829730342383702,-0.096006025405482,0.7844369156460375,,,,
Random,-0.5226824510777706,0.5647890765234163,-0.0140621574819843,0.6869183057112003,,,,
Random,-0.4726476519795548,1.3060408411879976,-0.0008239527883265,19.278308291572795,,,,
Random,0.2308529332147076,0.9570665613064268,-0.0768615443982538,14.538537082362954,,,,
Random,-0.6352635956223504,0.3044216947322952,-0.0758128540590741,0.6930530126651585,,,,
Random,0.3395967524863061,0.9407143613941632,-0.0664267110920731,1.2883940973202967,,,,
Random,-0.2130908501896952,0.9407143613941632,-0.0910317847025451,1.6899778247240833,,,,
Random,-0.6209832058671805,0.8320023546938673,0.0055570582910596,56.68236079465192,,,,
Random,-0.9116012989858264,1.214778793358158,-0.028771236594833,3.995231060905374,,,,
Random,0.0214161649299384,0.1234308328945648,-0.1539119360130963,0.9817517634509216,,,,
Random,-0.2374749650841267,0.0546263521883599,-0.1361752871555152,0.543318849764435,,,,
Random,-0.6477792473306592,0.2909441527888356,-0.0366975613470059,0.5857780056525679,,,,
Random,-0.6550774396855727,0.9357562896768432,-0.0653061134207372,0.7529609993742027,,,,
Random,-0.6343190916813658,0.2099566591446867,-0.0058508577104578,0.7173065771771087,,,,
Random,0.2579246266395997,0.9410124247977848,-0.0813955768559118,5.754716682553799,,,,
Random,-0.5587943598747089,0.922243213623518,-0.0310495662650051,10.88565098055581,,,,
Random,-0.8879779661599003,1.240319078254233,-0.0114805680368051,1.1616029303188378,,,,
Random,-0.6663482204989728,0.3260661839574608,0.0372585055490806,0.5284237103823313,,,,
Random,-0.4526420174477937,0.1065712714557768,-0.030618213832535,4.3872915812161954,,,,
Random,-0.6877436006569955,0.8023370910641531,-0.031729860314876,5.023657832246574,,,,
Random,-0.8411258531867378,1.4005728939743016,0.0788505860940071,17.156209656996875,,,,
Random,-0.6402505479498116,0.1564429567777775,-0.1105144736792651,1.6473447711408276,,,,
Random,-0.6261219581175723,0.0642981995340059,-0.0907280396165344,0.2849027687752618,,,,
Random,-0.6224916613746251,0.5273028351998943,-0.1000644060798464,1.030440030723575,,,,
Random,0.2097955582114527,0.1429277582628456,-0.2208316959442427,0.6093810358123305,,,,
Random,0.2698945384116296,0.1317158279182605,-0.1254169373638638,1.3009470013040956,,,,
Random,-0.2531846791796822,0.950008319914114,-0.0300677058467185,1.5412862006077517,,,,
Random,-0.1993014885441455,0.9534029140839884,-0.1223012404294701,2.037933459065309,,,,
Random,-0.8294631353595063,0.9766351574674688,-0.0314779898159945,2.291216269721277,,,,
Random,0.1740886382845611,0.3598287385471554,-0.069663965837122,0.446551483631835,,,,
Random,-0.4650198976216398,0.3736700526507409,-0.0380971239434285,1.0438978190424584,,,,
Random,0.0125296405652678,0.113837298905045,-0.1310142086145545,0.2087320396832075,,,,
Random,-0.8293294050969795,0.111503777222205,-0.0437828237027572,0.4197827637272496,,,,
Random,-0.2892963359083604,0.938180794157784,-0.0991026429221307,1.4100433171710354,,,,
Random,0.4100059219039154,0.9023035331055606,-0.0153959105706995,8.878994160904465,,,,
Random,-0.7387062375409138,0.0631932911431184,0.0194277011787336,0.3949433995937125,,,,
Random,-0.6498087744664256,0.8040486665435482,-0.0684470081280325,0.7219466721483542,,,,
Random,-0.5938504512379017,1.3720951381235649,-0.0650239814877658,56.59582978787773,,,,
Random,-0.5819563783090285,0.0818697751227362,-0.015350368822394,1.0770245660390063,,,,
Random,-0.6271701987780085,0.4428081096547102,-0.080613635519935,3.678910636293396,,,,
Random,-0.6290544220479033,0.9816883399991794,-0.0364603271185748,1.1744999951091186,,,,
Random,-0.2624269357577254,0.9497752246498614,-0.0768560832532685,14.659748305605712,,,,
Random,-0.2483057240138463,0.8918779397699034,-0.1044965533910357,0.8937018435901093,,,,
Random,-0.5449886191721962,0.5945891770923977,0.0070878603684327,2.041053265967048,,,,
Random,-0.6987044468418959,0.8933254893315282,0.0079046443275211,5.639478940328176,,,,
Random,0.2744574998830693,0.1727476070027133,-0.0084789254089796,8.845271873142783,,,,
Random,-0.920932579026961,1.1607379328684586,0.0778250212625803,6.029104207891167,,,,
Random,-0.9190283107064304,0.8925387515566275,0.0229673638593214,0.8915890930952824,,,,
Random,-0.5829867933524164,0.2481264099745547,-0.0134710195108522,0.4695781754655961,,,,
Random,0.1034660356309319,0.128956201523779,-0.1368234735988727,2.1465870198976424,,,,
Random,-0.829091581294484,1.3829198817100876,-0.0277918467804094,3.307993068973345,,,,
Random,-0.944161542839518,0.9320192876719764,0.0106558288629206,1.1974724063019462,,,,
Random,0.0183446618470696,0.1355254123898913,-0.1089326535409518,0.246345946434716,,,,
Random,0.0056394864811826,0.5400145701480016,-0.0408756226491246,0.4840094181557708,,,,
Random,-0.290699929991589,0.9539058279478928,-0.099763088725732,2.719196880507841,,,,
Random,-0.4381348085753443,0.2878617547034404,-0.0106188738370009,0.5356519910083037,,,,
Random,0.2230214570748318,0.1801889751060751,-0.1225258155447646,6.98090387814054,,,,
Random,-0.4677726281809566,1.0915657749242271,0.0408696190229194,2.1072628454037923,,,,
Random,-0.6391818562494438,1.102178962615258,-0.0256624217445379,2.4885217676258744,,,,
Random,-0.2217826465041484,0.972194901574428,-0.0993586863808433,4.927316484349703,,,,
Random,-0.6486972861328992,0.9816359952826136,0.0242159970727155,0.7512155869444427,,,,
Random,-0.4710145174752405,0.7184908664094058,-0.0112534136571863,0.9028812043264216,,,,
Random,-0.4732915429909688,0.0077648465787435,-0.0188194841649296,1.547410457708691,,,,
Random,-0.6294917066877215,0.3453683365110018,0.0379146660812035,0.7388762736316818,,,,
Random,-0.8746478469207151,0.6462547229128635,0.1294543765922889,0.7748988808494129,,,,
Random,0.2497562102483837,0.960942168003796,-0.0082495640651112,3.396675093054667,,,,
Random,0.0900261120039751,0.1518470783388425,-0.1685507878901823,0.5758406254865256,,,,
Random,-0.277994052879659,0.2648956488942176,-0.0385624678522768,0.5896102049578645,,,,
Random,0.4616980574696996,0.8672867817847972,-0.0755563528116581,1.1351438066997357,,,,
Random,-0.0048685496420099,0.1710084926909142,-0.1285397971245197,0.5278724804112231,,,,
Random,-0.6998361002563003,0.7879499801719327,0.0192545849996241,0.6752384965366096,,,,
Random,-0.5443503234149304,0.3700949554174809,-0.0347470945798912,0.6733600024043095,,,,
Random,-0.3065809488012261,0.9346580038471032,-0.0118088797423833,2.1467220076295943,,,,
Random,-0.491066179857626,0.1035943858531282,-0.0679584956502201,0.431694382966419,,,,
Random,-0.6970377054841892,0.5318302996467389,-0.0321782672484549,1.087466274670172,,,,
Random,-0.6243511421707244,0.2718997860929211,-0.0943776007621119,3.654601468688523,,,,
Random,-0.4109154548102728,0.2613711613791386,-0.0020296387111398,0.5100828138955715,,,,
Random,-0.6534611481599478,1.2075507244930743,-0.0254409077340858,0.8174297482064461,,,,
Random,-0.6404176035970415,0.3221094873625995,0.0360335532493327,1.7125295093161328,,,,
Random,-0.6100229277637037,0.3719886532605811,-0.0191744435783349,2.3861299988360205,,,,
Random,-0.6365834344095536,0.5117963841051577,0.0089420480596685,1.1812863734854793,,,,
Random,-0.7214568547965395,0.7793047140197902,-0.0268529571751476,1.922037771557412,,,,
Random,-0.2610481665200708,0.9521098396528656,-0.0274558063084669,1.2390294191909264,,,,
Random,0.1476044163777337,0.901910846206856,-0.0426846564417096,0.7202902564942871,,,,
Random,-0.4763196045151092,0.1055301703893507,-0.1454330289057768,0.6230055805988483,,,,
Random,-0.2280788635379264,0.946027812194286,-0.115945282661429,2.0112238152679125,,,,
Random,-0.6078002410403841,0.9711422861490634,-0.0083164855329434,1.2578998840314015,,,,
Random,-0.7593711393385795,1.400778134108469,0.0165542049909565,0.858063615685712,,,,
Random,0.1904365092405027,0.1513557158796218,-0.1591348654817964,0.3660052860021093,,,,
Random,0.2749395510710954,0.5835855419379418,0.0053259517210704,2.905371445593349,,,,
Random,-0.9393800532158352,1.175992656445493,-0.0387487491143034,2.9141363625364995,,,,
Random,-0.1905484056196563,0.9581628169152688,-0.0726256676956684,3.1875174034730955,,,,
Random,0.162698316988725,0.1116367038646834,0.0051922878504267,3.146916320508572,,,,
Random,-0.6313937481149176,0.356562578922951,-0.0838260923847154,3.4407231156842943,,,,
Random,-0.1314163131154088,0.9542784773634834,-0.0848568100596713,1.781240782936668,,,,
Random,0.3783195606900819,0.9240221036511812,-0.1102978283648851,1.5944094666981703,,,,
Random,-0.2617815441556149,0.9468197947413086,-0.1208851660936103,1.2745910801636264,,,,
Random,-0.2767689565469408,0.954288489560008,-0.0144750677195648,4.916311652397797,,,,
Random,0.1865456310235302,0.9513111571424836,-0.0866020780201394,0.931860944661316,,,,
Random,-0.9269177674788628,2.006040699231801,0.0417025602731816,1.061214457731657,,,,
Random,-0.9134356897579256,1.3708942719708914,0.0523651406437641,0.8889520164020024,,,,
Random,-1.0,0.5509559517867637,-0.0350388932395317,0.6341140849946794,,,,
Random,-0.6464721817512531,0.4146126938128673,0.0336282523790052,0.6172720297399098,,,,
Random,0.1657499502646659,0.9252993298736896,-0.0735289669354954,0.7937352435884795,,,,
Random,-0.8126902707462519,0.9850300190708238,-0.0139360949958384,2.2240064062032108,,,,
Random,0.1247566541181721,0.1605836955548784,-0.1927201751654383,0.5099173831281304,,,,
Random,0.2732497010720311,0.7230602717485122,-0.0406234790126631,0.8598185381301464,,,,
Random,-0.6280616735590321,0.2492962418770714,0.0366627882238052,0.6947615823066658,,,,
Random,-0.2333949557550544,0.9459914510509584,-0.0974041064866642,5.483765667630265,,,,
Random,-0.4610764420226249,1.0687544883419782,-0.0158761043533413,1.4461691123903502,,,,
Random,-0.664330877910879,0.5337781528109808,-0.1052621128567022,0.7979547290330062,,,,
Random,-0.7895373158321306,0.967774120862828,-0.0235947163615866,1.537227531303523,,,,
Random,-0.4665940814368848,0.105721595927717,-0.0726093028292081,0.4558011852417351,,,,
Random,-0.9233399538249452,0.0812278870861201,0.0238798046898371,0.6147116261890903,,,,
Random,-0.6946288980554461,0.6472931790441782,-0.0221024885574123,2.1798248734095944,,,,
Random,-0.653888229822039,0.3172732416458627,-0.2277347367736136,0.7437760921268451,,,,
Random,-0.544740662905031,0.372602167836009,0.0004633355191108,0.706006981956081,,,,
Random,-0.8073729410099642,1.2188912615794154,-0.0181662672159302,1.7205457866036526,,,,
Random,-0.3920914314951932,0.5804275471589856,-0.0618100707932536,3.060742401020597,,,,
Random,-0.4889840718184395,0.4122025986911115,-0.021225049044728,1.206521386873514,,,,
Random,0.2784490484696196,0.9502058148780044,-0.0763305484224685,5.876800222209601,,,,
Random,-0.4479328316981927,0.0455365812996372,-0.0483413561538242,0.5372785310266202,,,,
Random,0.2695258261505578,0.9373613434615268,-0.1045315823812852,1.1147619507752564,,,,
Random,-0.8529247441501638,0.9801870631277094,-0.0453337148726052,4.246449662635651,,,,
Random,-0.206704481660563,0.9514427973322998,-0.0943956276120781,7.733920632851149,,,,
Random,-0.4918298423994757,0.7430456405142236,0.0639930581614961,1.656839582958591,,,,
Random,-0.324493804177936,0.9707354520728476,-0.0404354629831737,0.7050213759996204,,,,
Random,-0.9400381458330898,1.1063659968861734,-0.0082751834041679,3.367135347262227,,,,
Random,-0.7241356143048943,0.4650315711225685,0.0657590627520809,0.6662052572064044,,,,
Random,0.0643647975377607,0.2900219022252603,-0.0126302086293675,2.1183051400309894,,,,
Random,-0.6263858019422678,1.6454341736859446,-0.0238558457814249,1.877424450756487,,,,
Random,0.1581434105620597,0.0962717587838466,-0.0290162971844335,0.3145658093016824,,,,
Random,-0.3369197699840769,0.530933516267152,0.0252717978588923,4.505762439453317,,,,
Random,-0.8107900820926661,0.9840775152279532,-0.0125822772808494,2.131503008592164,,,,
Random,-0.8863290376681244,0.992479710751428,-0.0050724497414751,1.0857534435167058,,,,
Random,-0.5880299902726132,0.1081977387491647,-0.0046399923877391,0.4461443871053491,,,,
Random,-0.6081836832872749,0.2271089021526357,-0.0555312147893196,2.806483888318705,,,,
Random,-0.5711892891715955,0.8758151645348626,-0.0141648683827161,1.749195889765658,,,,
Random,0.2054067778229139,0.906182178831653,-0.0758870895156854,0.7446559885146762,,,,
Random,-0.9949882674743218,0.9023078085628112,0.0729252097046028,6.198955626298906,,,,
Random,-0.8759229458391584,0.890387262929688,0.0302194085692949,0.8369793314573164,,,,
Random,-0.6072529575552195,0.686075730018335,-0.114488780141324,11.603168913650784,,,,
Random,-0.887660548991689,0.8623907854303333,0.0150925582021387,4.140065261157933,,,,
Random,-1.0,0.8254564752248913,0.0616295689913486,0.81751927586691,,,,
Random,0.2100624588931081,0.911646506619455,-0.0875960332815916,0.8359842288837689,,,,
Random,-0.7908534496389893,1.125100261009291,-0.0224954836410916,2.200118526840809,,,,
Random,0.2774447443909692,0.1311598356334066,0.030041086220506,20.98176944944386,,,,
Random,-0.9846886397184568,1.5411226791805763,0.0756912901652327,7.850390888648696,,,,
Random,-0.5743278548136035,0.0908965617372908,-0.1061624671810138,0.4742371939210854,,,,
Random,0.4011294801048095,0.9029887506566652,0.0226623011486885,5.534643646409195,,,,
Random,-0.5561461822081529,0.4708734230419109,-0.0352622552424322,2.0666386194055484,,,,
Random,-0.5868967345540312,0.152942317226662,-0.0199335574199115,1.0867137652872707,,,,
Random,-0.2480689884911814,0.787752997904462,-0.0924721971691452,0.6247070995799238,,,,
Random,-0.2876418586280669,0.1320282231842645,0.0078132037230523,0.4814641796318823,,,,
Random,-0.9526945403377892,0.6296760959686574,-0.0201672207451837,0.7545310112680308,,,,
Random,0.1436741664673606,0.1536722753584682,-0.1254932957420519,0.5221251746446648,,,,
Random,-0.4718735804251564,0.7971606271819063,-0.000439650370461,1.75920823078998,,,,
Random,0.0294198868971104,0.1900118259950844,-0.0132513187644705,1.8801471898349285,,,,
Random,-0.485974101074084,0.6512404251248575,-0.0572834973135764,0.7861866534435852,,,,
Random,-0.7536615010310606,1.149448071138236,-0.0190880110223806,1.6827285826073863,,,,
Random,-0.6033922685487211,0.3406015952132049,-0.0413969605659592,0.823722243318895,,,,
Random,-0.7316956806664028,0.5609087725380505,0.0121143547425888,0.8265218570870125,,,,
Random,-0.5809131101948093,0.2783301006921688,-0.0526760954284787,0.9346419543686404,,,,
Random,-0.4820008066373311,0.1349727204612271,-0.1541019970065516,0.5419946377407241,,,,
Random,0.3512363787209216,0.8871214182423965,-0.0785901361198972,3.3618433670752963,,,,
Random,0.0776152068041214,0.2195551581704881,-0.025353384960162,0.6207529939138283,,,,
Random,-0.3656457632954905,0.7368266279113748,0.0057609236756876,1.000403782131351,,,,
Random,0.122352424667911,0.1513557158796218,-0.1357638200016845,0.3473159654946455,,,,
Random,0.2315634924872154,0.8896998514631902,-0.0912608902491042,0.7825026516586802,,,,
Random,0.0990422663993768,0.1129743904929945,-0.1159604290670302,0.8690651693262075,,,,
Random,-0.4700378986506681,0.4964890516120517,-0.0358525808286863,1.0915853945014529,,,,
Random,-0.9027222418134409,2.003883675209376,0.0254320657833094,1.6607945040322232,,,,
Random,-0.568740557848576,0.1429566500950122,-0.0494209833166198,5.928999188435591,,,,
Random,-0.4842037352437377,0.7616604535873809,0.0607029676516167,0.9652290552691466,,,,
Random,0.0445749353314794,0.1355254123898913,-0.2006318660789864,0.406458214826916,,,,
Random,-0.5925491660861564,0.9008874981491096,0.0121073846963008,2.256200347729884,,,,
Random,0.1346900614890474,0.953796812658949,-0.0935745324540998,1.4278606441376356,,,,
Random,0.0900168579432655,0.1115743915520637,-0.0748181192156012,2.0300327873480017,,,,
Random,-0.8816329597978625,0.1439836254140239,-0.0595636622783911,0.6348432699986509,,,,
Random,0.0214225180589202,0.4778234374639825,-0.1217225885821981,1.310171785938428,,,,
Random,-0.4449533109356983,0.3262771283648166,-0.0135536648884932,4.182363286927291,,,,
Random,-0.1784744473705375,0.9374111175381562,-0.0568983568342045,0.7548314505879234,,,,
Random,-0.2549709060165409,0.95032679174679,-0.0380939102079153,1.2587045323606505,,,,
Random,-0.9555883278875592,1.0911010209980634,-0.0296493108552262,2.6171822895473507,,,,
Random,-0.816861115499551,0.8121327607148412,-0.0391758105634549,4.762582455362639,,,,
Random,-0.6079765997174509,0.3584429037545413,0.0194443596372369,1.943129399917488,,,,
Random,-0.1432084447941601,0.9538724698983851,-0.0698697396734976,3.125314683017768,,,,
Random,-0.5019025460698565,0.548595321470375,-0.1003899612155448,4.443420479993982,,,,
Random,-0.70953164125474,0.3393281823544461,0.0541691624679271,0.5731079398438133,,,,
Random,-0.735933345847869,1.0203261016882368,-0.0338521462667223,7.948647278731086,,,,
Random,0.2224382490737331,0.7942841780941721,-0.0797777689550794,0.8400558683975344,,,,
Random,-0.5072683819354,1.5579917321519263,0.0679061966093916,4.263053260576868,,,,
Random,-0.4270601308884026,0.5960060015832824,-0.0040825037266605,2.0410326054456807,,,,
Random,-0.6518080792769252,0.186117727272956,-0.0200474452706062,0.3674976135431064,,,,
Random,-0.0565848071997238,0.4090697917326467,0.0157227369973517,0.3592419245275491,,,,
Random,-0.0381440523445297,0.1731306213648642,-0.2103225185438865,0.7035283291870884,,,,
Random,-0.4738998261027053,1.0728576375453855,0.0207750151072911,1.886626644946964,,,,
Random,0.1639649047653897,0.9534029140839884,-0.0390362803479421,2.186209220314228,,,,
Random,-0.5888216240337656,0.5210129436708572,-0.0657239052791434,5.800702131547826,,,,
Random,-0.6847448265110102,0.5404913771061723,-0.0519403790698913,1.2077441020048043,,,,
Random,-0.6466482484327797,0.1024722185410336,-0.1721861243395235,0.3833321140073892,,,,
Random,-0.2606186166687065,0.876930203494472,-0.1056134770376761,0.679321242120349,,,,
Random,-0.6511314825959371,0.1652365729686809,0.0385284675326856,0.6237770535988191,,,,
Random,-0.4153721770568837,0.2240975882407583,-0.1107906657018353,2.924184615129281,,,,
Random,-0.6427142451062614,0.317298327545067,-0.1444491826801568,0.6192785478478071,,,,
Random,0.1525900777471551,0.9088180058466828,-0.0454261626696546,1.070336726831797,,,,
Random,-0.3034784970300805,0.9631287755346803,-0.0977709425333754,6.468468492087782,,,,
Random,-0.3606432506474319,0.8114504486852543,-0.0081540277314372,4.5035309207528575,,,,
Random,0.2807450938301237,0.1348401615788153,-0.11866239742474,0.6105895957485936,,,,
Random,-0.6614105718382608,0.7041986358788681,0.0097056211149695,1.0905808937250991,,,,
Random,-0.5047198167560035,0.1328880141418024,0.0532289498465354,1.5754595488090677,,,,
Random,-0.5287137383299213,0.4390548085624298,0.1290382136557341,2.837158602538336,,,,
Random,-0.4802985347567909,0.4685386145272277,0.0299704787103005,8.483667627587145,,,,
Random,0.2568774190406074,0.9370578356109508,-0.099516311817665,1.213211559722055,,,,
Random,-0.5646578753281664,0.8738254122854595,-0.001363026339587,16.717225345356876,,,,
Random,-0.5497951947939086,0.3572988768621242,0.0450586448737377,4.186328600670746,,,,
Random,-0.623557606185261,0.6384519245410508,-0.0317621504040944,1.122002940127115,,,,
Random,-0.9124540688346184,0.9060795484178836,0.0170531339694469,1.0327169422392222,,,,
Random,0.1084320883468394,0.1381350014115953,-0.1201532930137929,3.871474096185294,,,,
Random,-0.4333890375812096,0.1183006431022622,-0.1052030374331609,0.5602878379396492,,,,
Random,-0.959865825589194,1.0658172906813137,0.0778168964060111,56.70438714141104,,,,
Random,-0.8873012801951023,1.3517812054618012,-0.0401076676128179,13.50762580959752,,,,
Random,0.3046883310250201,0.9250076756285456,-0.046244557344298,0.8599968011339302,,,,
Random,-0.6341327826254699,0.063252439673036,0.0637999902362907,0.4471997434758882,,,,
Random,0.2133819683706962,0.2472864901202032,-0.0308855108280815,0.5114291692066824,,,,
Random,-0.7831610757420151,0.0915091157043635,-0.0298079647480175,0.5009626004227938,,,,
Random,-0.5225216457415083,0.7036486551987362,0.031887789206679,0.8444068778085305,,,,
Random,-0.4343046389604914,0.5870561664935063,-0.0232430770191987,1.6362203171072216,,,,
Random,-0.6765112049184141,0.2524323615876289,0.1154424441643804,0.5910119376194365,,,,
Random,0.2149105085741952,0.9146184618494406,-0.069482556305439,0.6655754851102686,,,,
Random,-0.7325946675062378,0.5638759542133127,-0.0196236058620456,0.861939036970901,,,,
Random,-0.9105606076031548,0.2745591039051899,-0.0354592857788198,0.7296797433258633,,,,
Random,-0.6391920083803184,0.2729382219735281,-0.1204853023170073,0.7048059059857859,,,,
Random,-0.5232747518233435,1.36669459829082,0.0650453903738222,1.8992728168746404,,,,
