Method,Density,Voronoi,Moran,Local Balance
Local Pivotal,-0.2957715641692901,0.1465976194462323,-0.19834892548106775,0.71039394312009
Local Pivotal,-0.3460809815528725,0.05662879170180034,-0.22645867831179783,0.44908024948252623
Local Pivotal,-0.5774473554479633,0.20203313322790925,-0.03684638890280398,0.5475553065131399
Local Pivotal,-0.4930715306322624,0.13358490664214268,-0.11083174374300851,0.5044756946461197
Local Pivotal,-0.4939982137774508,0.04022536509086715,-0.1640034135399748,0.4025389627190667
Local Pivotal,-0.6380931300178614,0.07652945653802289,-0.11190198452121303,0.5662382099852825
Local Pivotal,-0.1683680120997812,0.07822735133332166,-0.11297722232575161,0.27106042990267215
Local Pivotal,0.11627506894278145,0.3014501800936365,-0.16553941716105985,0.6414040900050261
Local Pivotal,-0.42269312293946865,0.028915470298343276,-0.05153105457320105,0.5233785897159644
Local Pivotal,-0.3880468978837579,0.2027839297908044,-0.013194840213197776,0.715215291383697
Local Pivotal,-0.5820144705941062,0.08777508523530364,-0.0220882251968286,0.7267548782564554
Local Pivotal,-0.5064833333192051,0.09669502815346968,-0.047371859144575715,0.5165257500055848
Local Pivotal,-0.2814909651558474,0.22601985443168066,-0.11853274752874844,0.3336551721604084
Local Pivotal,-0.5962149371050769,0.12011694083350863,-0.12414552487351566,0.3743214947032533
Local Pivotal,-0.10230483846193474,0.016339999975477058,-0.1604581054406237,0.23992814219091535
Local Pivotal,0.3550137523121505,0.24356533649944817,-0.12476479447619136,0.6553027713310038
Local Pivotal,-0.24223291696004695,0.03744978161445875,-0.05337415474286445,0.38412504398118913
Local Pivotal,-0.48461170810479337,0.15430648371101371,-0.11223345561611808,1.7512330622205863
Local Pivotal,-0.25333035487653227,0.012336502119573059,-0.2268278759338478,0.41171693184965213
Local Pivotal,-0.1525293030455897,0.2599941008058827,-0.00782668542038836,0.5470723754873048
Local Pivotal,0.13121813224009696,0.03057677638808006,-0.13902742376068145,0.32463171932511325
Local Pivotal,-0.5752620729393672,0.025162459816220388,-0.11570227724826229,0.5097247920577712
Local Pivotal,-0.40492799362964405,0.17033247968142234,-0.06277227975721092,0.4871139448527753
Local Pivotal,-0.6781326196755623,0.10283446736670615,0.03289568168501127,0.5076220139679672
Local Pivotal,-0.39078926236420464,0.07844463891869204,-0.12397620775272594,0.23989740974809703
Local Pivotal,-0.5581674870251288,0.17337165105084817,0.02615524966028252,0.7074612691067766
Local Pivotal,-0.3917227380704049,0.1940337313202158,-0.04137368021385084,0.6944530642147092
Local Pivotal,-0.09977000671987993,0.15531172108496286,-0.10941514391778412,0.5426860946140621
Local Pivotal,-0.20467078798098878,0.09648389864854598,-0.13771359198142882,0.517305551157736
Local Pivotal,-0.5586736312388311,0.0976060208939542,-0.03245194431060903,0.4194975357292324
Local Pivotal,-0.4461258833762637,0.022665666285671023,-0.09323639841228078,0.3055270910804151
Local Pivotal,-0.39102384331190865,0.22089236759729708,-0.028436262459811686,1.69725558888227
Local Pivotal,0.13613861433426666,0.07429990885011148,-0.13848514016252242,0.2527107161233472
Local Pivotal,-0.3024554860821279,0.3460455615597974,-0.10526960465995178,1.7516305995636603
Local Pivotal,-0.48165782905541205,0.2918356332383968,-0.1101141505125161,0.3395787281426157
Local Pivotal,0.15497392915485103,0.09175903360677974,-0.07829203405103856,0.7977848671891913
Local Pivotal,-0.37336584144826745,0.0770460365675349,-0.03449620237136754,0.28534435136886777
Local Pivotal,-0.3269308714163279,0.23475450728909522,-0.10951474391987466,0.47963907456602967
Local Pivotal,-0.286243663986681,0.047778449772808436,-0.04247591935103626,0.4551403537553256
Local Pivotal,-0.4063894327480722,0.006496962573497084,-0.1342191386691675,0.23016232566735714
Local Pivotal,-0.4698207649740195,0.09336549062597534,-0.11895095113777863,0.49302819837721884
Local Pivotal,-0.2723762497074196,0.05004297600260596,-0.03102587873927999,0.30401663746989727
Local Pivotal,-0.22216702539865907,0.08016209740679163,-0.025153498555224883,0.4130077969250221
Local Pivotal,-0.6963023856925323,0.22731606470043111,-0.01958323226547125,0.5252467637934455
Local Pivotal,-0.10259257491192153,0.11542931764406889,-0.08197741206660533,0.2668868507007279
Local Pivotal,-0.05558430292314627,0.21790049830665822,-0.1509460524839653,0.4908977482339874
Local Pivotal,-0.7413785668156774,0.22406803682622292,-0.06667008026713542,0.6769425899653314
Local Pivotal,-0.4175905909535047,0.039305598047005716,-0.11154428618925491,0.2720441635572269
Local Pivotal,-0.7514867866410777,0.2859843351513961,-0.0018395217785255058,0.7004562375318264
Local Pivotal,0.09569078024334171,0.13007449697933782,-0.13803589986031034,0.32827575379358226
Local Pivotal,-0.08246258041659402,0.28066469997038856,-0.075558314941877,0.5380408729778103
Local Pivotal,-0.71972883367153,0.14685057745918395,-0.09845486695920216,0.4851706498127968
Local Pivotal,-0.15072759269897584,0.1676470679464982,-0.19170840537267025,0.4471269276777384
Local Pivotal,-0.6663738083239512,0.19222063938336345,-0.15396507945867263,0.297243041458308
Local Pivotal,-0.12271427991082036,0.21663956094200953,-0.096675576570253,0.7301503996923042
Local Pivotal,-0.1693481302122536,0.05506417422180614,-0.20082665639693062,0.4237732383847533
Local Pivotal,-0.30791219827980665,0.07356519500888646,-0.11025248451134813,0.3146056746120084
Local Pivotal,-0.33452670245551475,0.0013902047007951666,-0.19168975706268448,0.33509489807910287
Local Pivotal,-0.5457548899381286,0.03525031382368228,-0.045578471768213974,0.38596239307978597
Local Pivotal,-0.14665233186089346,0.1583952051450184,-0.07399980081847582,0.46495916952665156
Local Pivotal,-0.24210165536840844,0.15036339000143623,-0.0839897503609799,0.4185534602896163
Local Pivotal,-0.46235434958463734,0.15455104892901753,-0.08604923554386942,0.37088214670553177
Local Pivotal,-0.16025286282310597,0.2920990962749529,-0.09263547810754887,0.7078193054428485
Local Pivotal,-0.4922939020541164,0.20038525481644873,-0.08256266594957765,0.52613977149191
Local Pivotal,-0.19716434705510608,0.07181182308985481,-0.20033171428040752,0.43177054273364573
Local Pivotal,-0.3387403127360698,0.12327189660352048,-0.0791517437714341,0.44004698580425905
Local Pivotal,-0.5496916692686324,0.40046729989927826,-0.06329990921877326,1.6373502634723285
Local Pivotal,-0.2098226469527717,0.17868976622352983,-0.05041104443255654,0.39783226692448703
Local Pivotal,0.19432238822736037,0.13929753348929644,-0.141736683745772,2.819319954328137
Local Pivotal,-0.5059049745736243,0.10687304637810484,-0.051668108411763954,0.7529395603777418
Local Pivotal,-0.2708413430760078,0.10349567295295382,-0.03249846868578683,0.44426805028965793
Local Pivotal,-0.18224499339013328,0.03019011661124867,-0.15666437336460018,0.3116313027040708
Local Pivotal,-0.30531446675121404,0.03062564857504703,-0.1879836183244867,0.45054752302116813
Local Pivotal,-0.5593076769057077,0.032278655705093286,-0.05206667651744367,0.33183244930678496
Local Pivotal,-0.6496710662882791,0.0042546358878392514,-0.07242642469075176,0.46508841204032914
Local Pivotal,-0.45534611967429073,0.10237111179616372,-0.03534450698847743,0.4653864653705379
Local Pivotal,-0.16232946466420256,0.1250597983635336,-0.13787586066613322,0.3587821483700157
Local Pivotal,0.14077204804010912,0.3425714268728841,-0.10659355893018886,1.1707311645044691
Local Pivotal,-0.5703359426316331,0.12942364649449403,-0.041475763568816486,0.513594534312316
Local Pivotal,0.14022562632381694,0.07779400347738769,-0.12696346919770163,0.3661947582949966
Local Pivotal,-0.32368154831763607,0.0733275079805017,-0.1576365534197647,0.43153566433704266
Local Pivotal,-0.551338927518864,0.09489947540700802,-0.06425009723058608,0.2742657440102729
Local Pivotal,-0.15716406020998475,0.03734000803809265,-0.14780070161432235,0.19480938004122864
Local Pivotal,-0.31277078473318215,0.21618215323258844,-0.07313762268675231,5.6177441150624245
Local Pivotal,-0.4383439028419579,0.05195405673370396,0.018286657638850363,0.4957419251989178
Local Pivotal,-0.37027969217104506,0.18019568849556916,0.024814932426452715,0.641232533969371
Local Pivotal,-0.33618159314987467,0.0453411655649396,-0.04951948462178171,0.391745226253985
Local Pivotal,-0.13678261719454374,0.07902788545305944,-0.12877462958091587,0.3072657817480474
Local Pivotal,-0.10120511445014,0.028821417277776304,-0.1608514714780267,0.3022021319881007
Local Pivotal,-0.10916342801958288,0.10533383169717123,-0.12933590821856114,0.4599177984077297
Local Pivotal,-0.3638085538695782,0.3180801977680745,-0.10235397333767685,0.4951924263035782
Local Pivotal,-0.4404737432610104,0.14922306495509094,-0.07969568702678902,0.9871929813009387
Local Pivotal,-0.08293326593024973,0.3184124087408422,-0.09080269029106483,2.8231767317479433
Local Pivotal,-0.2155914876175862,0.06243879199657849,-0.11136029691019743,0.481596434597292
Local Pivotal,0.26127030985964006,0.2750284634942485,-0.03877882451500311,0.4939223358488571
Local Pivotal,-0.2045556422878585,0.0853832406910645,-0.07221627761312367,0.4118371643502393
Local Pivotal,-0.3711231411982078,0.15208337580266135,-0.03212396384177467,0.385732460607914
Local Pivotal,-0.23624440606886649,0.08800053954616921,-0.08755184366368701,0.4823140844275279
Local Pivotal,-0.13253317120984687,0.21900127421111915,-0.07582883619189451,0.44291356463738135
Local Pivotal,-0.44284583391216936,0.20907717132039802,-0.029014221038941624,0.45326831072524887
Local Pivotal,-0.1487470174840054,0.10205756825056418,-0.050510364029215125,0.609742950016216
Local Pivotal,-0.1110713541653496,0.38153823563630296,-0.12871111181104158,0.4107197285139258
Local Pivotal,0.27895492336176536,0.021604223313511316,-0.13086573974449975,0.37018392775495823
Local Pivotal,-0.41318230356577923,0.14549636896945084,-0.13224346426174305,0.2569619793317802
Local Pivotal,-0.24269564202856114,0.12215176918163448,-0.010505651394888942,0.5102451080176154
Local Pivotal,0.18463349598909776,0.09965078204929442,-0.09614120062737996,0.3216931520202665
Local Pivotal,-0.6715949980255321,0.12770213212818698,0.03162894940153503,0.31903746276365796
Local Pivotal,-0.1162399502166286,0.2667500581460385,-0.12391647903648402,0.6001548368183661
Local Pivotal,-0.647592517543494,0.07725948219394702,-0.045032770373275424,0.468894786293048
Local Pivotal,-0.48933460855664807,0.09559888413843988,-0.12793340057818592,0.5597282063365421
Local Pivotal,0.23825783169326326,0.11878933825484352,-0.05301144957594585,2.508625898767331
Local Pivotal,-0.4619240932446308,0.13960294493974748,-0.09911612205989968,0.4046234133775221
Local Pivotal,-0.5348236650326601,0.02055985217828215,-0.10668190678687108,0.5120488256162109
Local Pivotal,-0.20143595696526145,0.09578849464550826,-0.12344690632667123,0.2664633242535686
Local Pivotal,-0.29142151377094866,0.01887803332064474,-0.10923820587176551,0.3755237165378231
Local Pivotal,0.1758001575679754,0.09636987136807872,-0.14073246106991708,0.49381240985271413
Local Pivotal,-0.3482184614275088,0.12158617145188012,-0.12642084188168068,0.44351172087180035
Local Pivotal,-0.5233631565149411,0.01826415246523927,-0.2050704241391395,0.3343283135751424
Local Pivotal,-0.32097425567937987,0.1575247352062638,-0.14684097087041803,0.6625772614987654
Local Pivotal,-0.2901824207528129,0.03903714437430103,-0.037002609552149006,0.33291992835156026
Local Pivotal,-0.6164084781815029,0.0506864728352254,-0.11947870219474421,0.3580073995008204
Local Pivotal,0.18479380524718358,0.07480147118513306,-0.14982453751059577,0.2686624743395248
Local Pivotal,-0.13845655043075464,0.09960438794302272,-0.11297938416711913,0.5073076082512336
Local Pivotal,-0.06934450603240461,0.028244948109131956,-0.14614014321756796,0.2283833928446489
Local Pivotal,-0.14700527914204095,0.20983879226408786,-0.14316705202271787,0.3304624553487692
Local Pivotal,-0.32431898437636913,0.33057610543892707,-0.025280455912512288,0.5930887422177709
Local Pivotal,0.2133874819807472,0.15988072628320116,-0.13060927220206706,2.786031085781343
Local Pivotal,-0.1945352558879559,0.010484601911990708,-0.02821760586329968,0.28269330138831783
Local Pivotal,-0.46222882950433014,0.23089287282713508,-0.13014057457879813,0.4444597319335319
Local Pivotal,-0.4742565618371857,0.017211529781212785,-0.16168238582244057,0.3158754714572445
Local Pivotal,-0.16605205076057278,0.01685956435998757,-0.01106412244487254,0.29787533758756246
Local Pivotal,-0.1479272178956035,0.13667745957769123,-0.09813415442861295,0.417766591238148
Local Pivotal,0.14030576890047725,0.22253462169224486,-0.10558485295966007,0.8158427457189302
Local Pivotal,0.183833348749394,0.06571252406086088,-0.13807772025826617,0.41456837825787685
Local Pivotal,-0.3358831655760834,0.017089004580179142,-0.019950306271677425,0.446970200281871
Local Pivotal,-0.17508502311977664,0.06341555038593277,-0.033261673223640334,0.20354166065100546
Local Pivotal,-0.6027552043830264,0.08520278251474449,-0.1327414356041664,0.46062888236743477
Local Pivotal,-0.3583708216873156,0.002610933749182144,-0.11881141152962314,0.24514738472224365
Local Pivotal,-0.456163463876006,0.1466382411012441,-0.15677304610820408,0.7874295097987255
Local Pivotal,-0.674724744106346,0.11967441082355963,-0.10141305687657311,0.417575291913581
Local Pivotal,0.24637085602474668,0.35671545268084726,-0.018248497281510692,3.9644715794712493
Local Pivotal,-0.581024481532655,0.22860934559424773,-0.03232841030011698,0.5865486052719631
Local Pivotal,0.1502783638841753,0.10726812043213785,-0.14508428332170276,0.4958221718217363
Local Pivotal,-0.38347434699603533,0.15431489629886463,-0.09691639698012822,0.44943121058444213
Local Pivotal,-0.17735905774495492,0.11814703395692266,-0.1769580340613589,0.47605829467130456
Local Pivotal,-0.4440169962815571,0.043074512946822255,-0.060105241029672934,0.30044602196443165
Local Pivotal,-0.34761469027026454,0.2131622529416785,-0.047529240822566404,0.3644870555092043
Local Pivotal,-0.5862256586429644,0.14415384336339673,-0.09513000868780395,0.4236401776891594
Local Pivotal,-0.3749457980055521,0.33860984705649305,-0.07156093510198278,1.6708444755987155
Local Pivotal,-0.6223747084221145,0.0855629108399146,-0.062055727718726784,0.4883691388828942
Local Pivotal,-0.238068480948894,0.1463765081106686,-0.08456633653239772,0.4514711475809827
Local Pivotal,-0.30908883610870586,0.36756988684632474,-0.03437449160527689,0.36880199403233205
Local Pivotal,-0.40159285612772755,0.3793132586945787,-0.11341220709980895,23.254982366290907
Local Pivotal,-0.1276907563145712,0.14815424688851803,-0.030943448182907365,0.49988473053467364
Local Pivotal,-0.555977586238369,0.20585019841301266,-0.08999774305324293,0.6746369226303189
Local Pivotal,-0.18174043731266815,0.09347812822793437,-0.10592374305235075,0.3875400680398572
Local Pivotal,-0.3785310170922959,0.07365707537936711,-0.07549257652762321,0.46897328208114
Local Pivotal,0.13528705730835874,0.06230826664423987,-0.1329179962211411,0.3629985785981164
Local Pivotal,-0.13822009937527036,0.13569431378916558,-0.1801618754819608,0.6668929843022277
Local Pivotal,-0.2848419349132789,0.34858845988287734,-0.0010439172802360593,0.4079909061324247
Local Pivotal,-0.218146323406751,0.04635909146004163,-0.11761581955172443,0.3537399070717219
Local Pivotal,-0.4056073663993076,0.1238747740715979,-0.044885231646088646,0.5475270282689189
Local Pivotal,-0.6221792562573978,0.004536861012855465,-0.10877085041519718,0.4550446323888298
Local Pivotal,-0.699362704197942,0.3144029132701716,0.030595834403821687,0.5770531564053141
Local Pivotal,-0.5169067131370723,0.7610794278007584,-0.06394038003522458,0.6839636526507096
Local Pivotal,-0.13270276043122256,0.042494639625574905,-0.14650802630082174,0.3954511273655512
Local Pivotal,-0.5929553929431746,0.1439918406633515,-0.11937960412895553,0.9331460302786315
Local Pivotal,-0.7476945583960091,0.0835659928828226,-0.07035913259835684,0.5172251596852634
Local Pivotal,0.11731080367021651,0.139185738811956,-0.06156081706168588,0.36483761000362147
Local Pivotal,-0.3974431789146962,0.31146441094538757,-0.12646278115068427,1.7553868232092495
Local Pivotal,0.20907068288748276,0.15860315265987335,-0.1345993224628277,0.6462350919135594
Local Pivotal,-0.22483952583832031,0.1800494405929249,-0.126103921921592,0.3578452147635288
Local Pivotal,-0.3090015432622655,0.09282713885159938,-0.12506115442202637,0.4528307325660776
Local Pivotal,0.19028747627528345,0.024310565674835666,-0.04451918712220255,0.6391625969771175
Local Pivotal,0.15778399912137753,0.1298480192304572,-0.03456619346820226,0.7865594784296868
Local Pivotal,-0.2010135390222153,0.08607302136186273,-0.0980926347869492,0.2333616325286023
Local Pivotal,-0.2631077509135503,0.1288524513189226,-0.10318957349672442,0.42751836018253525
Local Pivotal,-0.2709338582921789,0.04819327623674583,-0.15038582644556914,0.3910609557016317
Local Pivotal,-0.29644303447327336,0.41088569819476867,-0.10253275886574587,4.051782779385076
Local Pivotal,-0.1854826582358073,0.11460985264794621,-0.11221662447142203,0.4318474941368828
Local Pivotal,-0.2160113074557426,0.031030906474779248,-0.14960017427856012,0.39100902618626093
Local Pivotal,-0.23283900447117328,0.0387553592074725,-0.1944289709286681,0.3531981703712558
Local Pivotal,-0.4340094574473131,0.19539046049124167,-0.036856221657093964,0.33929120465443147
Local Pivotal,-0.4802853151161486,0.08289211753239464,-0.1559316492497848,0.2927935209243309
Local Pivotal,-0.4736633430705356,0.08868351957371218,-0.11200291918944086,0.4726696908416402
Local Pivotal,0.3162021095237729,0.2990917357161581,-0.08028701419566998,3.0301439922342355
Local Pivotal,0.18677126565317131,0.3332693429127265,-0.1093216610833381,1.1558482706521536
Local Pivotal,0.22057119650165555,0.1976702136658883,-0.09182419132017311,0.3877235649717198
Local Pivotal,0.13249660752648432,0.0612622398409112,-0.12879295591251008,0.22546829116386488
Local Pivotal,-0.3217800381597987,0.09694904937697414,-0.12973689665288468,0.41281518617869944
Local Pivotal,-0.4019473064677891,0.11357613583465873,-0.12627801883395712,0.5292817450821762
Local Pivotal,-0.5874401557708695,0.13331463034104676,-0.09441714784762587,0.5437498681580623
Local Pivotal,-0.45951662872509275,0.008787065209836622,-0.13277383723327846,0.3372970595387139
Local Pivotal,0.27282323324827507,0.1377214928529408,-0.13818323724992165,0.5404854067723692
Local Pivotal,0.0841575666450513,0.14682775722939168,-0.06720007633670906,0.5180438069599201
Local Pivotal,-0.5519182343249042,0.21236810280828694,-0.08214993426247079,0.5200168501153348
Local Pivotal,-0.4116330826567036,0.16031520112450676,-0.06661440902269201,0.3943972847500576
Local Pivotal,-0.5438093508575804,0.25898268307046834,-0.10919339989367899,0.662745222295369
Local Pivotal,0.09287273587408351,0.03140447679087143,-0.1456867328601484,0.21438258690709272
Local Pivotal,-0.19317988862319452,0.31315423050148256,-0.1017533696489117,1.6863757781651416
Local Pivotal,-0.597560306321835,0.014379023448376157,-0.09869454930323028,0.43738611387304843
Local Pivotal,-0.41196557781078147,0.022781163414816556,-0.06766911141963615,0.4427768905009943
Local Pivotal,-0.41859527064808527,0.16242686829928352,-0.10220873491071043,0.5426780917891116
Local Pivotal,-0.10069025710946872,0.10022629135917845,-0.19647292119694534,0.3083861372575633
Local Pivotal,-0.11165095830434818,0.036670464009711454,-0.12311402192107172,0.20187286898166473
Local Pivotal,0.19837610042271647,0.03262069846816466,-0.14781212938697627,0.3170395599807375
Local Pivotal,-0.6901575456526039,0.1266968706781941,-0.08111073187319896,0.4041437455848623
Local Pivotal,-0.4101705179073181,0.05557328225985494,-0.1760440946226009,0.34331125150081615
Local Pivotal,-0.5595521416368348,0.10586452515927275,-0.1318051516790746,0.25114028659433857
Local Pivotal,-0.5684252244569247,0.012615226609655986,-0.1769417984700529,0.4758764267520434
Local Pivotal,-0.22331595334322535,0.2416184771237641,-0.08821680721633254,3.696305978485044
Local Pivotal,-0.15282140670893005,0.19251376884519739,-0.1781910395359469,0.23032083119236926
Local Pivotal,-0.1380937546572417,0.16213129377526403,-0.13525457414984654,0.9404039419381688
Local Pivotal,0.07428755599470757,0.10943885812787751,-0.16757404266178588,0.36142105132144403
Local Pivotal,-0.2648935269012313,0.1299382698742964,-0.1361997960146725,0.48866609385175513
Local Pivotal,-0.42883484717217535,0.12019373866467495,-0.19773443762626283,0.44056696596248823
Local Pivotal,-0.4525507833858069,0.0780681709482424,-0.1384419306808224,0.3140667728537746
Local Pivotal,-0.6124063443355909,0.10560079787531458,-0.12151540883597182,0.2997880586984617
Local Pivotal,-0.5426527964361285,0.016187850206777033,-0.18366098592999736,0.3821178425588704
Local Pivotal,0.1850002483617457,0.05338932979711444,-0.101525373283173,0.4973850631704661
Local Pivotal,-0.10876104029228753,0.28179791159922546,-0.1550335027551352,0.4557131720858384
Local Pivotal,-0.2900532170601198,0.14443351915456032,-0.14750124547412247,0.5776054719520652
Local Pivotal,-0.44717599327392743,0.08748591635752626,-0.14528638135001104,0.5721649332913866
Local Pivotal,-0.528256694761353,0.2838233159134662,-0.1585438310352577,0.4867574927098371
Local Pivotal,-0.47466167559891237,0.052670724107378136,-0.20567426414342066,0.4194284899520031
Local Pivotal,-0.17057578252829492,0.11845795092707666,-0.21549544038468513,0.4494967439068491
Local Pivotal,-0.4524400704094159,0.12571287015936752,-0.20550754263744517,0.26785798887521234
Local Pivotal,-0.44214370519368534,0.06630079692948249,-0.12281253091965784,0.38077528787417275
Local Pivotal,-0.41328388805503624,0.0963738834630362,-0.14749920734208155,0.34124874563238144
Local Pivotal,-0.37149922078096825,0.03891627049641276,-0.19368010521290385,0.3068705451716776
Local Pivotal,-0.7203132267585197,0.11594922930991389,-0.0565283274308361,0.6239161357551669
Local Pivotal,-0.5291674444141066,0.08523043457611505,-0.08997890582782822,0.28865898092390174
Local Pivotal,-0.4242356022108526,0.20007414581382676,0.0006710203308644977,0.4723001375437837
Local Pivotal,-0.5994323063018914,0.028927747799369786,-0.14476933824172927,0.31212519460799626
Local Pivotal,-0.22212195949847796,0.09068387608173199,-0.07422151594304524,0.3869952441755871
Local Pivotal,-0.1423600952884587,0.13098927997573978,-0.10250669402270932,0.3382622894537784
Local Pivotal,-0.4341797889022677,0.026418476436738177,-0.16708481487044946,0.28632242859113066
Local Pivotal,-0.2641371399070619,0.1103431278585016,-0.08691015263286456,0.3055394504759488
Local Pivotal,-0.371980110832207,0.28618630473413315,-0.03856320150917064,0.5454894830479137
Local Pivotal,0.09852188751120437,0.4333259209055547,0.00988483836405118,1.0882128396996618
Local Pivotal,-0.16479241773791545,0.17123189149400075,-0.13203684008382788,0.8720635907513925
Local Pivotal,-0.7190918331508687,0.035030211772111554,0.0019694016312934784,0.5006366605769289
Local Pivotal,-0.5589244540387962,0.137370533502904,-0.06028574927925952,0.5803963120502541
Local Pivotal,0.26745195003271705,0.1683448912045632,-0.12460994657807635,1.4952341540632248
Local Pivotal,-0.1725826202324336,0.1615928507386249,-0.07086859479251446,0.41565459878556077
Local Pivotal,-0.1536576507079317,0.01967266779627733,-0.22136110313143093,0.34942782362758823
Local Pivotal,-0.6183763532692674,0.19033632304595455,-0.08830249586485407,0.6322185799530838
Local Pivotal,-0.15194215388612223,0.4694903812374645,-0.06521162544707446,0.7997423188981723
Local Pivotal,-0.2961469228893805,0.05128308389601437,-0.04930162822799557,0.2680966364176955
Local Pivotal,-0.32552143559677293,0.06621699296117835,-0.13188986214582013,0.46348359514138765
Local Pivotal,-0.36222858612843867,0.193258488623606,-0.04376579140868024,0.8526055513388543
Local Pivotal,-0.47483257713845495,0.10217891902679366,-0.05267398095788491,0.3672553991706897
Local Pivotal,-0.2682564668370208,0.09565511619378772,-0.09087617135334805,0.43734925014091075
Local Pivotal,-0.7660184893506016,0.15096859686156172,-0.06734398724768362,0.6331310315996107
Local Pivotal,-0.1350042935792483,0.0409216342139482,-0.09235328302452797,0.23044169982082016
Local Pivotal,0.17947022539275848,0.21999678971134023,-0.032709982233231814,0.7906744887967039
Local Pivotal,-0.06001532623867381,0.07400901040998956,-0.21017890847417137,0.23245833137541913
Local Pivotal,0.25785794366898734,0.13516426991968278,-0.08523813192552297,0.670605419816787
Local Pivotal,-0.11314688207008128,0.07581123266822958,-0.20146410123131253,0.30988208266403267
Local Pivotal,0.14214816816357376,0.09026559246926595,-0.09748541911005479,0.7097144025135024
Local Pivotal,-0.26687557776316145,0.2283360043597549,-0.11815803306511191,0.48487378153042154
Local Pivotal,0.09839845902877006,0.22572217174141124,-0.1338981026917155,1.7629807093126961
Local Pivotal,-0.31253668743144597,0.014353943209108799,-0.1998356647540048,0.49451705233057863
Local Pivotal,-0.13910001179835488,0.133191514181326,0.00014943255506960875,0.819331690375304
Local Pivotal,0.2561607970322633,0.05683305464716265,-0.10872045269509015,0.35281000659961914
Local Pivotal,-0.6360763152989775,0.14278568246696702,-0.02612285067903769,0.42207774980271723
Local Pivotal,-0.29334171779176677,0.0858905816143791,-0.18054213612266332,0.47406362378213224
Local Pivotal,-0.4808066099555553,0.023251742488256177,-0.13022870953461896,0.43276917500422185
Local Pivotal,-0.8031321368513713,0.01401437044756362,0.027933180585358285,0.5043239370349158
Local Pivotal,-0.11689098829200353,0.19939880108975475,-0.14620410702053324,0.5889986336702288
Local Pivotal,-0.15652070681292818,0.03580822421913494,-0.09090903119792998,0.4299517757784627
Local Pivotal,-0.3620323874757422,0.116152369865313,-0.042526976389494014,0.7207165833605509
Local Pivotal,-0.21661051705390755,0.11062584443881676,-0.12263738490069077,0.26468097969439147
Local Pivotal,-0.3847838334503015,0.08429662166074899,-0.09269628523894234,0.3250110689905473
Local Pivotal,-0.5099886827757608,0.019050160599763243,-0.20028545526098898,0.4391278634733989
Local Pivotal,-0.24096317977875978,0.26343540657094616,-0.10684460860052424,0.672216139037481
Local Pivotal,-0.535967002777885,0.013865776152018663,-0.02840270644425613,0.2192895524558408
Local Pivotal,-0.19740027310617725,0.025250472886034346,-0.1689755879319021,0.4551558275622722
Local Pivotal,-0.17738591021521286,0.1291707776755816,-0.1830671263479482,0.7817014791435754
Local Pivotal,0.09178969665436049,0.26868060301258345,-0.17457962630229537,1.2565737779266466
Local Pivotal,-0.48374235623467177,0.07148971760672798,-0.1463693071096854,0.1625844817678555
Local Pivotal,-0.6253279020728209,0.04806562541470826,-0.18058637369367045,0.3069766851380083
Local Pivotal,-0.2576555658899317,0.11072867821735136,-0.061826061276107604,0.43008783573095627
Local Pivotal,0.21940090959297906,0.2127911404379304,-0.045222515114003006,0.47095783518868206
Local Pivotal,-0.3924616250830798,0.10648259462799865,-0.15565611375076016,0.22157653880689018
Local Pivotal,-0.5538325089400282,0.1532907986605029,-0.10491785627966815,0.580849755481783
Local Pivotal,-0.20259717676224873,0.053549945239066116,-0.15390962355987145,0.27533259553083306
Local Pivotal,-0.5341266344180224,0.009834443307919993,-0.1188623054886007,0.3842279155869813
Local Pivotal,-0.25090056345953804,0.02735552918735583,-0.13273628471027715,0.3321683330572221
Local Pivotal,-0.21709868612510563,0.35561242035487833,-0.10664909018794685,0.9203298430952401
Local Pivotal,-0.4845630261603478,0.02362774915038833,-0.02880814697823957,0.29967125262579064
Local Pivotal,-0.6897710550616661,0.08357585118976163,-0.1743402069253544,0.47604584094695346
Local Pivotal,-0.5912415360416301,0.20185174463678301,-0.03046369610677329,0.5731368116532328
Local Pivotal,-0.27177505871351776,0.06929659876305833,-0.05006146910371161,0.5143885391724194
Local Pivotal,-0.15176562070552058,0.16780644430647257,-0.009446843009752208,0.36789783148815086
Local Pivotal,-0.46710880508889097,0.07887106231582158,-0.12524583578042303,0.3961099765756468
Local Pivotal,0.17357806303759082,0.1708364532270789,-0.03687563646732321,1.0770836568207327
Local Pivotal,-0.20669053470117577,0.15544565863172422,-0.17998881670490893,0.23077868627065132
Local Pivotal,-0.5763368687099089,0.09377587365699588,-0.21178083411886894,0.3472216707131716
Local Pivotal,0.2427904422245761,0.040439660929719845,0.026183682394187592,0.5074589103488771
Local Pivotal,-0.3846614984512194,0.16130800411673438,-0.04212263091682787,0.5324484312733444
Local Pivotal,0.2783039133750941,0.15894362560798603,-0.0599514441128011,3.933591300621706
Local Pivotal,-0.5996525544000388,0.24687230411931474,0.0004758187178184227,0.630007600195693
Local Pivotal,0.2279054995465848,0.14226757016185324,-0.13357432924476847,0.4749583812971028
Local Pivotal,-0.27130641238567077,0.13283192983364434,-0.07617739569131422,0.3845266640037131
Local Pivotal,-0.32647172827008164,0.12513648274796474,-0.13474036716193177,0.4415470220255515
